CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Geography_Germany,Geography_Spain
702,0,38,2,0,1,1,1,161888,0,0,1
551,1,35,7,129717,2,0,0,86937,0,0,0
749,1,22,4,94762,2,1,1,42241,0,1,0
742,1,55,5,155196,1,0,1,121207,1,1,0
752,1,29,4,129514,1,1,1,102930,0,1,0
740,0,57,3,113386,2,1,1,65121,1,1,0
576,1,24,3,0,1,0,1,78498,1,0,0
637,1,43,3,172196,1,1,1,104769,0,0,1
724,1,28,5,97612,1,1,1,96498,0,0,0
685,1,20,4,104719,2,1,0,38691,0,0,0
625,0,38,7,0,1,1,0,164804,0,0,0
571,1,37,9,139592,3,1,0,104152,1,1,0
584,0,29,4,0,2,1,0,88866,0,0,1
550,0,22,7,139096,1,1,0,129890,0,0,0
662,0,72,7,140301,1,0,1,179258,0,0,1
803,1,43,3,0,1,1,0,72051,0,0,1
615,1,66,7,0,2,1,1,74580,0,0,0
481,1,39,1,111233,1,1,1,123995,0,0,1
701,1,23,3,0,2,1,0,38960,0,0,0
751,1,29,10,147737,1,0,1,94951,0,0,0
675,1,35,8,0,2,1,1,56642,0,0,0
733,1,40,5,125725,2,1,1,50783,0,1,0
822,1,38,6,128289,3,1,0,9149,1,0,0
559,0,46,5,0,1,1,0,21006,1,0,0
731,0,49,4,88826,1,1,1,33759,1,1,0
678,0,41,1,143443,1,1,0,196622,1,0,0
645,0,68,9,0,4,1,1,176353,1,0,0
701,1,29,2,0,2,1,0,176943,0,0,0
554,1,26,8,149134,1,1,1,177966,0,0,1
723,1,30,3,124119,1,1,0,162198,0,0,0
766,1,44,3,116822,1,0,0,197643,0,1,0
597,0,24,1,103219,1,1,0,60420,0,0,0
574,1,41,1,0,2,0,0,70550,0,0,0
655,0,40,0,81954,1,1,1,198798,1,1,0
780,0,37,10,95196,1,1,0,126310,1,1,0
672,1,43,5,0,2,1,1,64515,0,0,1
717,1,38,7,0,2,1,1,158580,0,0,0
521,0,32,2,136555,2,1,1,129353,0,0,0
633,1,59,5,0,1,1,1,137273,0,0,0
669,1,39,3,119452,1,1,1,171575,0,0,0
740,1,44,9,0,1,0,1,96528,1,0,0
462,0,24,9,69881,2,0,1,64421,0,1,0
619,1,39,5,0,2,1,1,158444,0,0,0
665,0,44,7,0,2,1,1,66548,0,0,0
655,0,27,9,0,2,0,0,108008,0,0,1
463,1,20,8,204223,1,1,0,128268,0,0,1
799,0,63,1,110314,2,1,0,37464,1,0,0
713,0,48,1,163760,1,0,0,157381,1,0,1
807,0,31,1,141069,3,1,1,194257,0,1,0
728,1,38,1,115934,1,1,1,139059,0,0,0
582,1,52,2,151457,1,0,1,40893,0,0,0
704,0,35,3,154206,2,1,1,40261,0,1,0
714,0,26,9,89928,1,1,0,46203,0,0,0
628,1,30,8,89182,1,1,1,13126,0,0,0
809,1,41,1,79706,2,1,0,165675,0,1,0
547,0,44,5,0,3,0,0,5459,1,0,1
560,0,27,5,0,2,1,0,131919,0,0,0
811,1,31,7,117799,1,1,1,182372,0,0,0
584,1,26,4,0,2,1,0,147600,0,0,0
691,1,28,1,0,2,0,0,92865,0,0,0
680,1,34,6,146422,1,1,0,67142,1,1,0
588,1,33,9,150186,2,1,1,65611,0,1,0
721,1,40,6,100275,1,1,0,138564,1,1,0
850,1,47,6,0,1,1,0,187391,1,0,0
529,1,32,9,147493,1,1,0,33656,0,0,0
622,1,43,8,0,2,1,0,100618,0,0,0
683,0,42,8,0,2,0,1,198134,0,0,0
575,1,29,4,121823,2,1,1,50368,0,0,0
577,0,40,1,0,2,1,1,108787,0,0,1
510,1,31,0,113688,1,1,0,33099,1,1,0
652,0,40,7,100471,1,1,1,124550,0,0,1
569,0,28,3,100032,1,1,0,5159,1,1,0
687,1,31,3,0,2,0,0,48228,0,0,1
822,1,32,8,116358,1,1,0,108798,0,0,0
656,0,23,4,163549,1,0,1,21085,0,1,0
745,1,51,3,99183,1,1,1,28922,0,1,0
386,0,53,1,131955,1,1,1,62514,1,0,1
684,0,41,1,134177,1,0,0,177506,0,0,1
635,0,38,1,0,2,1,0,90605,0,0,1
582,1,30,2,0,2,1,1,132029,0,0,0
613,1,19,5,0,1,1,1,176903,0,0,1
795,0,56,9,94348,1,1,0,29239,1,1,0
659,0,32,2,155584,1,0,1,153662,0,0,0
745,0,28,6,0,2,1,0,154389,0,0,0
604,0,41,10,0,2,1,1,166224,0,0,1
509,1,32,9,170661,1,1,1,21646,0,1,0
706,0,29,6,185544,1,1,0,171037,0,1,0
619,0,44,6,52831,1,1,1,112649,1,0,1
572,1,51,8,97750,3,1,1,193014,1,1,0
695,1,36,6,114007,2,1,0,118120,0,0,0
543,0,71,1,104308,1,1,1,25650,0,0,0
640,0,33,6,84719,2,1,1,113048,0,0,0
672,1,39,2,0,2,1,0,87372,0,0,0
701,1,39,9,140236,1,0,1,146651,0,0,0
634,1,25,9,0,2,1,1,8227,0,0,1
531,0,42,6,75302,2,0,0,57034,0,0,1
699,1,27,1,0,2,1,0,93003,0,0,0
605,0,51,9,104760,1,1,1,165574,1,0,0
534,0,49,7,0,1,1,0,13566,1,0,0
449,0,31,1,113693,1,0,0,82796,0,0,1
684,0,36,5,174180,1,1,0,119830,0,0,1
622,1,42,9,115766,1,0,0,72155,1,1,0
714,0,40,0,0,2,1,0,62762,0,0,0
712,0,48,8,0,2,1,0,183235,0,0,1
783,0,72,5,121215,2,1,1,105206,0,0,0
743,1,45,10,144677,3,1,0,22512,1,1,0
683,1,36,5,115350,1,1,1,122305,0,0,0
654,1,40,5,105683,1,1,0,173617,0,0,1
700,1,37,1,135179,1,1,0,160670,0,0,0
744,1,31,0,117551,1,1,0,158958,0,0,1
645,1,25,1,157404,2,1,0,93073,0,1,0
525,1,36,3,77910,1,1,0,67238,0,0,1
732,1,25,0,110942,1,0,0,172576,0,0,0
721,0,40,7,0,2,1,1,122580,0,0,0
622,1,32,5,179305,1,1,1,149043,0,0,0
654,1,31,5,150593,2,1,1,105218,0,1,0
529,0,43,0,123815,1,1,1,78463,1,0,0
720,0,59,6,0,2,1,1,160849,1,0,1
850,0,25,8,69385,2,1,0,87834,0,1,0
667,1,27,2,138032,1,1,0,166317,0,1,0
620,1,41,3,0,2,1,1,137309,0,0,0
616,1,29,9,0,1,1,1,166984,0,0,0
637,0,46,2,143500,1,1,0,166996,1,1,0
710,0,29,3,119670,1,1,0,188022,0,0,1
717,1,33,1,99106,1,0,0,194467,0,0,1
786,1,24,2,120135,2,1,1,125449,0,1,0
651,0,39,8,0,1,1,0,137452,0,0,0
530,0,55,4,120905,1,0,1,123475,1,0,0
815,0,57,5,0,3,0,0,38941,1,0,1
715,0,34,9,102277,1,0,0,177852,1,1,0
496,0,55,4,125292,1,1,1,31532,1,1,0
680,1,42,0,0,1,1,0,136377,0,0,1
646,0,51,4,101629,1,0,0,130541,0,0,0
807,1,47,1,171937,1,1,1,65636,0,1,0
727,1,47,7,0,2,1,0,193305,0,0,0
787,1,25,5,0,2,1,0,47307,0,0,0
806,1,34,6,0,2,0,0,100809,0,0,0
603,1,31,1,129743,1,1,0,109145,0,0,0
649,1,32,1,0,1,0,1,91167,1,0,1
547,1,41,3,151191,1,1,0,175295,1,1,0
684,1,32,3,102630,2,1,1,127433,0,1,0
477,0,57,9,114023,2,1,1,71167,1,0,0
558,1,41,2,124227,1,1,1,111184,0,1,0
695,0,23,1,0,2,1,1,141756,0,0,0
592,1,35,6,80285,1,1,0,72678,1,0,1
789,1,31,4,175477,1,1,1,172832,0,0,0
597,0,29,1,132144,1,1,0,158086,0,0,0
839,1,47,2,136911,1,1,1,168184,1,1,0
405,1,31,5,133299,2,1,1,72950,0,1,0
658,1,39,7,0,2,1,0,48378,0,0,0
684,1,42,1,117691,1,1,1,23135,1,1,0
633,1,35,10,0,2,1,0,65675,0,0,0
589,1,46,9,0,2,1,0,170676,0,0,0
750,0,37,1,133199,2,1,1,27366,0,1,0
771,1,51,5,135506,3,1,1,152479,1,0,1
812,1,33,2,127154,2,0,1,105383,0,1,0
539,1,39,2,0,2,1,1,48189,0,0,1
670,0,42,5,49508,3,1,1,100324,0,1,0
673,1,41,5,0,1,1,1,65657,0,0,0
538,0,62,3,75051,1,0,0,17682,1,0,0
575,1,52,8,123925,1,0,0,111342,1,0,1
682,1,41,6,0,2,0,1,134158,1,0,0
712,1,33,3,153819,1,1,0,79176,1,0,0
598,0,39,5,0,2,1,1,83103,0,0,1
776,1,30,6,0,2,0,1,63908,0,0,1
606,0,23,10,70417,1,0,1,90896,0,0,1
686,1,38,7,111484,1,1,1,76076,0,0,1
850,1,38,1,146343,1,0,1,103902,0,0,1
642,1,72,1,160541,2,1,1,142223,0,0,0
606,1,27,2,130274,2,1,0,147533,0,1,0
627,0,21,7,98993,1,1,1,169156,0,0,0
850,1,36,0,0,2,1,0,141242,0,0,1
850,1,32,9,141827,2,1,1,149458,0,1,0
724,0,40,6,110054,1,1,1,86950,0,0,0
579,1,28,4,0,2,1,1,176925,0,0,0
727,1,28,1,0,1,1,0,40357,0,0,1
813,0,36,6,98088,1,0,1,26687,1,1,0
642,1,48,9,118317,4,0,0,78702,1,0,0
669,1,22,10,0,2,1,0,176163,0,0,1
574,1,54,1,99774,1,0,0,4896,1,1,0
774,0,32,4,0,2,0,0,114899,0,0,0
735,0,38,1,0,3,0,0,92220,1,0,0
639,0,27,8,133806,2,1,0,6251,0,0,1
738,1,44,2,0,2,1,0,43018,1,0,1
835,1,32,8,124993,2,1,1,27548,0,0,0
637,0,44,0,157622,1,1,1,120454,0,0,1
589,1,48,5,126111,1,0,1,133961,0,1,0
591,1,42,9,161651,2,1,1,131753,0,0,0
723,0,40,7,142856,2,0,0,38019,0,0,0
831,1,44,3,111100,1,1,1,28144,1,1,0
733,1,35,8,102918,1,1,1,45959,0,0,1
731,0,30,5,0,2,1,0,189528,0,0,0
654,1,47,10,0,2,1,0,170481,0,0,0
828,1,37,4,0,2,1,0,94845,0,0,0
590,1,22,7,125265,1,1,1,161253,0,0,1
657,1,37,4,82500,1,1,1,115260,0,0,0
531,0,64,2,175754,2,1,1,60721,0,1,0
516,0,47,6,109387,1,0,0,121365,0,0,0
561,1,37,1,100443,2,0,1,101693,0,0,0
682,0,54,0,83102,2,1,1,54132,0,0,1
575,1,28,7,0,1,1,1,10666,0,0,1
623,0,28,4,0,2,1,0,41227,0,0,0
642,0,40,7,0,2,1,0,10712,0,0,0
779,0,48,2,115290,1,0,0,98912,1,0,0
671,0,42,6,0,2,1,0,197202,0,0,0
495,0,40,1,140197,2,1,0,150720,0,0,0
850,0,28,1,105245,1,0,1,74780,0,0,0
630,1,50,8,0,2,0,1,79377,0,0,0
588,1,32,1,0,2,1,1,8763,0,0,0
562,1,35,3,142296,1,0,1,177112,0,1,0
740,0,56,4,99097,1,1,1,85016,1,0,1
695,1,28,5,171069,2,1,1,88689,0,0,0
589,0,39,7,0,2,0,0,95985,0,0,0
607,0,31,1,102523,1,1,1,166792,0,0,0
794,1,35,6,0,2,1,1,68730,0,0,0
580,1,44,9,143391,1,0,0,146891,1,1,0
644,0,44,8,106022,2,0,0,148727,0,1,0
636,0,36,1,0,1,1,0,43134,0,0,1
599,1,36,3,128960,2,1,1,40318,0,1,0
507,0,35,2,0,2,1,0,97633,0,0,0
682,0,48,7,0,2,1,0,65069,0,0,0
714,0,24,7,0,2,1,0,166335,0,0,0
696,0,25,8,126442,1,1,0,121904,0,0,0
599,1,51,0,0,1,1,1,175235,0,0,1
577,1,37,2,127261,1,1,0,56185,0,0,0
733,0,32,5,0,2,1,0,131625,0,0,1
647,0,33,4,0,1,1,0,152323,0,0,0
831,0,34,2,0,2,0,0,165840,0,0,0
543,1,30,6,73481,1,1,1,176692,0,1,0
679,1,34,7,160515,1,1,0,121904,0,0,0
713,0,61,4,149525,2,1,0,123663,0,1,0
690,1,43,2,166522,1,0,0,119644,1,1,0
751,1,29,1,135536,1,1,0,66825,0,0,0
613,0,43,10,120481,1,0,0,94875,1,1,0
701,1,28,1,103421,1,0,1,76304,0,0,1
698,1,33,5,135658,2,0,1,39755,0,0,0
451,0,36,2,0,2,1,1,180142,0,0,0
665,1,28,8,191402,2,1,0,83238,0,0,0
726,1,50,9,94504,1,0,1,5078,0,1,0
608,0,44,5,126147,1,0,1,132424,1,1,0
549,0,46,7,0,1,1,1,109057,0,0,0
803,1,33,6,0,2,1,0,115676,0,0,0
663,1,43,4,87624,2,1,0,149401,0,0,0
558,0,45,1,153697,2,0,0,89891,1,0,0
714,0,25,4,0,2,0,0,82500,0,0,0
704,1,39,5,0,1,1,0,6416,0,0,0
805,0,45,9,116585,1,1,0,189428,1,1,0
659,1,34,9,134464,2,1,0,178833,0,1,0
738,1,62,10,83008,1,1,1,42766,0,1,0
635,1,35,2,113635,1,1,0,90883,0,0,1
530,0,36,7,0,2,1,0,80619,0,0,1
661,1,41,5,122552,2,0,1,120646,0,1,0
531,1,31,2,118899,2,0,0,41409,0,0,1
694,0,29,5,99713,1,0,0,112317,0,0,0
731,0,36,6,0,1,0,0,152128,0,0,0
556,0,36,2,134208,1,0,1,177670,0,0,0
647,0,41,1,85906,3,1,0,189159,0,1,0
850,1,32,3,137714,1,0,1,159403,0,1,0
573,1,33,1,160777,1,1,1,149536,0,0,1
591,1,45,5,0,2,1,1,155492,0,0,0
723,1,21,4,0,2,0,0,24847,0,0,0
617,1,25,1,102585,2,1,1,115387,0,0,0
704,0,39,10,102556,2,1,0,171971,1,1,0
457,1,42,4,126772,1,0,1,126106,0,1,0
787,0,38,3,158373,1,1,1,28228,0,1,0
651,0,34,9,0,2,1,0,138113,0,0,0
612,1,42,5,141927,1,1,1,43018,0,1,0
828,1,47,1,109876,2,1,0,83611,1,0,1
724,0,34,2,0,2,1,1,118863,0,0,0
648,1,44,9,111369,2,1,1,91947,0,1,0
569,1,35,3,116969,1,0,0,94488,0,0,1
765,0,34,8,136729,2,0,0,47058,0,1,0
577,0,44,1,152086,1,0,1,44719,1,1,0
603,1,46,2,0,2,1,0,174478,0,0,1
568,1,28,1,127289,1,0,0,45611,0,0,1
748,1,45,2,119852,1,0,0,73853,1,1,0
573,1,38,4,0,2,1,1,196517,0,0,1
771,0,41,5,0,2,0,1,92914,0,0,1
763,1,35,9,0,1,1,1,31372,0,0,0
410,0,35,7,117183,1,1,1,109733,0,0,0
728,1,33,8,129907,1,0,1,36083,0,0,0
655,0,78,2,0,2,0,1,188435,0,0,1
580,0,36,6,145387,2,1,1,169963,1,1,0
712,1,35,7,124616,1,1,1,69320,0,0,0
680,1,31,9,0,2,1,0,36145,0,0,0
383,0,48,8,95808,1,0,0,137702,1,0,1
721,1,35,10,0,2,1,0,71594,0,0,0
620,0,42,1,0,2,0,1,65565,0,0,0
774,0,36,8,117152,1,0,0,101828,0,0,1
563,1,35,3,106250,1,0,0,39546,0,0,0
850,0,27,8,111837,2,1,1,110805,0,1,0
681,1,47,9,97023,1,1,1,2168,0,0,0
631,0,31,8,137687,1,1,0,190067,0,0,0
614,0,40,3,113348,1,1,1,77789,0,0,1
704,1,24,10,122109,1,1,1,127654,0,0,1
786,1,32,2,120452,2,0,0,79602,0,0,0
534,0,53,7,0,2,1,1,80619,0,0,0
590,1,34,0,65812,2,0,1,160346,0,0,1
583,0,40,3,54428,1,1,0,109638,1,0,1
656,0,75,3,0,2,1,1,1276,0,0,0
597,1,33,9,0,2,1,0,49374,0,0,0
588,0,48,1,143279,2,1,0,31580,1,1,0
667,1,32,0,103846,1,1,0,20560,0,1,0
627,1,37,2,125190,1,0,1,84584,0,0,0
708,0,33,8,0,2,0,1,15246,0,0,0
641,1,65,6,38340,1,1,0,32607,1,0,0
527,0,28,2,123802,2,1,1,155846,0,1,0
592,1,37,3,96651,1,1,1,3232,0,0,0
465,1,33,8,0,2,1,0,177668,0,0,0
628,1,39,6,0,2,0,0,134441,0,0,0
678,1,43,1,133237,1,1,0,111032,1,0,0
570,0,61,6,142105,1,1,1,45214,0,0,0
815,1,37,1,166115,1,1,0,67208,0,0,0
817,0,37,6,81070,2,1,0,80985,0,0,0
717,1,35,4,0,1,1,1,167573,0,0,0
641,0,53,0,123835,2,0,1,160110,0,0,0
624,1,51,10,123401,2,1,1,127825,0,0,0
579,1,49,4,169377,1,1,1,123535,0,1,0
698,1,38,2,130015,1,1,1,41595,0,0,0
645,1,32,4,0,2,0,1,97628,0,0,0
691,1,34,8,133936,2,1,0,91359,0,0,0
638,1,34,6,114543,1,1,1,97755,0,0,0
705,0,31,3,119794,1,0,0,182528,0,0,0
720,1,33,9,0,2,1,1,142956,0,0,0
553,1,44,4,0,1,1,0,10789,0,0,1
658,0,29,8,0,2,0,1,130461,0,0,0
648,0,32,8,157138,3,1,0,190994,1,1,0
636,1,45,3,0,2,1,1,159463,0,0,1
527,0,41,10,136733,1,1,1,57589,0,1,0
717,0,28,9,82498,2,0,0,40437,0,1,0
614,1,39,3,151914,1,0,0,56459,0,0,1
737,1,43,0,80090,1,1,0,39920,1,0,0
587,1,51,3,83739,1,0,1,148798,0,0,1
682,0,35,2,181166,1,1,1,63737,1,0,0
710,1,38,3,130588,1,1,1,154997,0,0,0
507,1,42,6,0,2,1,0,34777,0,0,0
609,1,33,6,94126,1,0,0,93718,0,1,0
786,1,32,9,0,2,1,0,133112,0,0,0
688,1,38,7,148045,1,1,0,175479,1,0,0
710,1,38,2,0,2,1,0,96,0,0,0
779,1,33,3,0,2,1,0,30804,0,0,1
733,0,44,6,168165,1,0,1,197193,0,0,0
583,0,26,10,72835,2,1,0,96792,0,1,0
627,1,41,3,0,2,1,0,132719,0,0,0
666,1,31,3,123212,2,1,1,112157,0,1,0
620,1,38,0,0,2,1,1,38015,0,0,1
614,0,39,6,0,2,1,1,164018,0,0,1
606,1,40,6,119501,2,1,0,46774,0,0,0
700,0,39,5,144550,2,1,1,189664,0,1,0
677,1,34,3,126729,1,1,1,26106,1,1,0
850,1,36,5,119984,1,1,0,191535,1,1,0
564,1,35,4,0,1,1,0,158937,0,0,0
771,0,56,2,0,1,1,1,25222,1,0,1
620,1,42,9,121490,1,1,1,29296,0,0,1
610,1,46,5,91897,1,1,0,54394,0,0,1
609,1,39,2,139443,2,1,0,9234,0,0,1
683,1,35,5,144961,1,0,1,26796,0,1,0
633,1,42,3,126041,1,0,1,11796,0,1,0
676,1,28,1,69459,2,1,1,128461,0,1,0
693,1,38,7,198338,2,1,1,14278,0,0,0
709,1,36,0,0,2,1,0,46811,0,0,0
569,1,35,2,109196,3,1,0,109393,1,1,0
684,0,38,3,134168,3,1,0,3966,1,0,1
565,1,34,6,0,1,1,1,63173,0,0,0
681,1,29,8,0,1,1,0,66367,0,0,0
503,0,36,9,0,2,1,1,16274,0,0,1
656,1,40,2,0,2,1,1,180553,0,0,0
566,1,65,4,120100,1,1,0,107563,1,1,0
592,0,62,5,0,1,1,1,100941,0,0,0
687,0,50,5,0,2,1,0,110230,0,0,1
686,1,22,8,0,2,0,0,142331,0,0,1
616,1,30,2,0,2,1,0,199099,0,0,1
494,1,67,5,0,2,1,1,85890,0,0,1
534,1,38,3,0,1,0,0,143938,0,0,0
695,0,31,8,0,2,0,1,131644,0,0,1
579,0,31,9,0,2,1,0,112395,0,0,1
432,1,38,2,135559,2,1,1,71856,0,1,0
816,0,25,2,150355,2,1,1,35770,0,1,0
730,0,37,1,0,2,1,1,124364,0,0,0
593,0,35,6,133489,2,1,1,78101,0,0,0
715,0,37,9,105489,1,0,0,143096,1,1,0
775,1,25,10,60205,2,1,0,14073,0,1,0
539,1,38,5,0,2,1,0,47388,0,0,0
576,1,19,6,0,2,0,0,72306,0,0,1
617,1,50,7,0,1,1,0,184839,1,0,1
688,1,40,6,0,1,1,1,47886,0,0,0
608,1,33,4,0,1,0,1,130474,0,0,0
597,1,35,9,0,3,0,1,73181,1,0,1
670,0,42,6,112333,1,1,1,65706,0,0,0
616,0,57,7,116936,1,1,1,104379,0,1,0
579,0,50,5,117721,1,0,1,192146,1,1,0
786,1,37,7,165896,2,1,1,66977,0,0,0
704,0,44,9,153656,1,1,0,158742,0,0,1
796,0,50,1,94164,1,1,1,189414,0,0,0
598,1,39,1,0,2,1,0,159130,0,0,1
602,1,49,0,191808,1,0,0,97640,0,0,0
619,1,58,5,152199,1,1,1,86022,0,0,0
492,0,52,8,125396,1,1,0,10014,1,1,0
641,1,41,7,104405,3,1,0,17384,0,1,0
518,0,27,1,133801,1,1,1,143315,0,0,0
623,0,40,4,0,3,1,0,31669,0,0,1
733,0,28,5,0,2,0,0,12761,0,0,0
625,1,42,6,100047,1,1,0,93429,0,1,0
759,0,31,1,109848,1,1,1,42012,0,0,0
604,0,32,7,127849,1,1,0,15798,0,0,0
512,0,46,3,0,2,1,1,56408,0,0,1
520,0,29,8,95947,1,1,0,4696,0,0,0
805,1,26,2,0,2,1,1,25042,0,0,1
626,1,43,4,137638,1,1,0,130442,1,0,0
656,1,38,10,0,1,1,1,136521,0,0,0
785,1,41,7,0,2,1,1,199108,0,0,1
553,1,31,6,0,2,0,0,124596,0,0,0
569,0,44,4,0,2,0,0,134394,0,0,0
670,1,38,10,89416,1,0,0,144275,0,0,0
586,1,42,6,0,2,1,1,123410,0,0,1
617,0,45,1,0,1,1,0,143298,0,0,1
508,0,60,7,143262,1,1,1,129562,0,0,0
624,0,35,7,119656,2,1,1,4595,0,0,1
654,1,29,4,132954,1,1,1,146715,0,0,0
681,0,44,3,105206,2,1,1,163558,0,1,0
578,1,28,4,0,2,0,0,6947,0,0,1
621,0,37,9,83061,2,1,0,9170,0,0,1
632,1,40,5,147650,1,1,1,199674,0,0,0
644,1,44,5,73348,1,1,0,157166,1,0,0
821,1,28,2,0,2,1,0,46072,0,0,0
754,0,38,2,0,2,0,0,3524,0,0,0
568,0,27,1,116320,1,0,1,45563,0,0,1
584,1,33,3,0,2,0,1,59103,0,0,0
549,0,29,8,0,2,1,1,189558,0,0,0
729,0,38,7,0,2,0,0,45779,0,0,0
523,1,61,8,66250,1,1,1,21859,0,0,0
477,0,24,2,95675,2,0,0,162699,1,1,0
675,1,42,2,92616,2,1,0,8567,0,1,0
782,0,41,4,0,1,1,0,132943,0,0,1
616,0,36,6,0,1,1,1,12916,1,0,1
738,0,37,8,100565,1,1,1,128799,0,0,1
717,0,42,5,190305,1,1,0,99347,1,0,1
526,0,35,9,118536,1,1,0,40980,1,1,0
660,1,19,5,127649,1,1,1,40368,0,0,0
525,1,35,7,165358,1,0,1,94738,0,0,0
629,1,29,6,0,2,1,1,88842,0,0,1
616,0,36,10,78249,1,1,0,136934,0,1,0
521,0,61,0,125193,1,1,1,109356,0,1,0
691,0,29,9,0,2,0,0,199635,0,0,0
687,0,41,2,154007,1,1,0,158408,0,1,0
677,0,43,3,133214,2,1,1,95936,0,0,1
695,1,63,1,146202,1,1,1,126688,1,0,1
663,0,27,9,0,2,1,0,150850,0,0,0
496,1,30,0,90963,1,0,1,27802,0,0,0
747,1,41,9,0,1,1,0,32430,1,0,1
546,0,52,2,0,1,1,0,137332,1,0,0
706,1,68,4,114386,1,1,1,28601,0,0,1
472,0,26,5,0,2,1,0,108411,0,0,0
703,0,40,7,0,2,0,1,122518,0,0,0
850,0,38,2,0,2,1,0,9015,0,0,0
667,1,71,4,137260,1,0,1,94433,1,0,1
559,1,33,9,111060,2,1,0,110371,0,0,0
636,1,60,7,124447,1,1,1,141364,1,0,1
672,0,34,8,0,2,1,1,16245,0,0,0
667,1,42,7,0,1,0,1,108348,1,0,0
648,1,33,7,135310,2,0,1,171668,0,1,0
497,1,32,8,0,2,1,0,67364,0,0,0
743,0,73,6,0,2,0,1,107867,0,0,0
619,1,29,5,0,2,1,0,194310,0,0,0
639,1,34,5,139393,2,0,0,33950,0,0,1
540,1,28,8,0,2,0,0,197588,0,0,1
766,0,26,3,104258,1,1,1,428,0,0,0
749,0,26,6,0,2,0,1,34948,0,0,0
655,1,32,9,113447,1,1,0,82084,0,1,0
630,1,33,9,0,2,1,0,64804,0,0,0
778,0,33,4,111063,2,1,0,83556,0,1,0
757,0,30,6,161378,1,0,0,71926,1,1,0
529,0,39,2,82766,1,1,1,122925,0,0,1
620,1,29,9,0,2,1,0,13133,0,0,1
615,0,61,1,104267,1,1,0,62845,1,0,0
735,0,25,3,91718,1,0,0,28411,0,0,0
705,0,47,3,63488,1,0,1,28640,1,0,1
644,0,46,6,12459,1,0,0,156787,1,0,1
505,0,37,6,159863,2,0,1,125307,0,1,0
471,1,23,6,104592,2,1,0,131736,0,1,0
722,0,50,4,132088,1,1,1,128262,0,0,1
577,0,39,4,0,2,1,0,91366,0,0,1
744,1,44,5,120654,1,1,0,82290,0,0,1
573,0,30,6,0,2,1,0,66190,0,0,0
653,0,32,4,83772,1,0,1,23920,0,0,0
660,0,31,6,172325,1,0,1,45438,0,0,0
787,1,46,7,117685,2,1,1,93360,0,0,0
617,1,41,7,0,2,0,1,14496,0,0,0
567,1,39,5,0,2,0,0,168521,0,0,0
682,0,64,9,0,2,1,1,103318,0,0,1
684,1,35,6,135871,1,1,1,87219,0,0,0
447,1,41,3,0,4,1,1,197490,1,0,0
625,0,49,4,128504,1,1,0,126812,1,1,0
585,1,36,7,0,2,1,0,94283,0,0,0
516,0,42,8,56228,1,1,0,46857,0,0,0
732,0,45,6,98792,1,1,0,81491,1,1,0
628,1,40,5,181768,2,1,1,129107,0,1,0
682,0,48,9,101198,1,1,1,49732,0,0,1
746,1,25,9,0,2,0,1,88728,0,0,0
655,0,60,3,0,2,1,1,86981,0,0,0
644,0,39,9,0,1,1,0,3740,0,0,0
778,1,34,5,139064,2,0,0,67949,0,0,0
617,0,35,2,104508,1,1,1,147636,0,0,0
660,1,35,9,113948,1,1,0,188891,1,1,0
537,1,47,10,0,2,0,1,25482,0,0,0
554,0,39,10,0,2,1,1,18391,0,0,0
806,1,31,9,0,2,0,1,140168,0,0,0
611,1,37,1,117524,2,0,1,161064,0,1,0
665,0,37,5,160389,1,0,1,183542,0,0,0
648,0,37,7,0,2,1,0,194238,0,0,0
692,1,27,1,125547,1,0,0,7900,0,0,0
507,1,46,6,92783,1,1,1,51424,0,0,1
696,1,49,5,97036,2,1,0,152450,1,1,0
681,1,34,3,0,2,0,0,55816,0,0,0
687,0,26,6,0,2,1,1,32909,0,0,0
641,1,40,5,102145,1,1,1,100637,0,0,1
507,0,33,1,113452,1,0,0,142911,0,0,0
688,0,46,8,155681,1,1,0,26287,0,0,1
535,1,38,8,127475,1,0,0,60775,1,1,0
701,1,41,10,0,2,1,1,146257,0,0,0
488,1,43,10,112751,1,1,1,28332,0,0,0
539,0,29,4,0,2,1,1,100919,0,0,0
674,1,45,7,144889,1,1,1,102591,1,0,0
538,1,40,8,0,2,1,1,25554,0,0,1
829,0,22,7,150126,1,1,0,152107,1,0,0
768,1,54,8,69712,1,1,1,69381,0,0,0
585,0,44,4,0,2,0,1,101728,0,0,1
581,1,31,3,0,2,0,0,89040,0,0,0
682,0,35,2,117438,2,1,1,16910,0,1,0
653,1,38,8,119315,1,1,0,150468,0,0,0
712,0,30,1,89571,1,1,1,177613,0,0,0
620,0,34,8,102251,1,1,0,120672,0,1,0
709,1,42,9,118546,1,0,1,77142,0,0,0
832,1,61,2,0,1,0,1,127804,1,0,0
635,1,38,0,103257,1,0,0,158344,0,0,1
749,0,43,1,124209,1,1,1,167179,0,0,1
629,1,32,3,0,2,1,1,15404,0,0,1
836,0,41,7,150302,1,1,1,156036,0,0,1
542,1,34,8,108653,1,0,1,144725,0,0,1
645,0,45,8,85325,1,0,0,22558,0,0,0
844,0,29,8,0,2,0,0,147342,0,0,0
747,1,37,9,135776,3,1,0,85470,1,1,0
645,1,40,6,131411,1,1,1,194656,0,0,0
