CreditScore,Gender,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Geography_Spain,Geography,Balance_Is_Zero,Balance_Salary_Ratio,IsActive_x_NumProducts,Tenure_Per_Age,Age_Squared,Germany_x_Balance
432,1,2,1,71856.3,0,0,Germany,0,1.8865139658740306,2,0.05128205128205128,1444,135559.8
816,0,2,1,35770.84,0,0,Germany,0,4.2031762973333215,2,0.07692307692307693,625,150355.35
730,0,2,1,124364.63,0,0,France,1,0.0,2,0.02631578947368421,1369,0.0
593,0,2,1,78101.29,0,0,France,0,1.709157567595009,2,0.16666666666666666,1225,0.0
715,0,1,0,143096.49,1,0,Germany,0,0.7371849079952416,0,0.23684210526315788,1369,105489.31
775,1,2,1,14073.11,0,0,Germany,0,4.277726975275878,0,0.38461538461538464,625,60205.2
539,1,2,1,47388.41,0,0,France,1,0.0,0,0.1282051282051282,1444,0.0
576,1,2,0,72306.07,0,1,Spain,1,0.0,0,0.3,361,0.0
617,1,1,1,184839.7,1,1,Spain,1,0.0,0,0.13725490196078433,2500,0.0
688,1,1,1,47886.44,0,0,France,1,0.0,1,0.14634146341463414,1600,0.0
608,1,1,0,130474.03,0,0,France,1,0.0,1,0.11764705882352941,1089,0.0
597,1,3,0,73181.39,1,1,Spain,1,0.0,3,0.25,1225,0.0
670,0,1,1,65706.86,0,0,France,0,1.709591972710723,1,0.13953488372093023,1764,0.0
616,0,1,1,104379.36,0,0,Germany,0,1.1202951398136585,1,0.1206896551724138,3249,116936.81
579,0,1,0,192146.63,1,0,Germany,0,0.6126592349850998,1,0.09803921568627451,2500,117721.02
786,1,2,1,66977.68,0,0,France,0,2.4768511412885417,2,0.18421052631578946,1369,0.0
704,0,1,1,158742.81,0,1,Spain,0,0.9679549079740496,0,0.2,1936,0.0
796,0,1,1,189414.74,0,0,France,0,0.4971286969076593,1,0.0196078431372549,2500,0.0
598,1,2,1,159130.32,0,1,Spain,1,0.0,0,0.025,1521,0.0
602,1,1,0,97640.2,0,0,France,0,1.9644241365325295,0,0.0,2401,0.0
619,1,1,1,86022.09,0,0,France,0,1.7692846188157156,1,0.0847457627118644,3364,0.0
492,0,1,1,10014.72,1,0,Germany,0,12.51994265015396,0,0.1509433962264151,2704,125396.24
641,1,3,1,17384.21,0,0,Germany,0,6.0054230003549,0,0.16666666666666666,1681,104405.54
518,0,1,1,143315.57,0,0,France,0,0.933607956149104,1,0.03571428571428571,729,0.0
623,0,3,1,31669.18,0,1,Spain,1,0.0,0,0.0975609756097561,1600,0.0
733,0,2,0,12761.16,0,0,France,1,0.0,0,0.1724137931034483,784,0.0
625,1,1,1,93429.95,0,0,Germany,0,1.0708157200585031,0,0.13953488372093023,1764,100047.33
759,0,1,1,42012.55,0,0,France,0,2.614599337594657,1,0.03125,961,0.0
604,0,1,1,15798.7,0,0,France,0,8.091886554808003,0,0.21212121212121213,1024,0.0
512,0,2,1,56408.14,0,1,Spain,1,0.0,2,0.06382978723404255,2116,0.0
520,0,1,1,4696.44,0,0,France,0,20.425542423107053,0,0.26666666666666666,841,0.0
805,1,2,1,25042.1,0,1,Spain,1,0.0,2,0.07407407407407407,676,0.0
626,1,1,1,130442.08,1,0,France,0,1.055162834241571,0,0.09090909090909091,1849,0.0
656,1,1,1,136521.82,0,0,France,1,0.0,1,0.2564102564102564,1444,0.0
785,1,2,1,199108.88,0,1,Spain,1,0.0,2,0.16666666666666666,1681,0.0
553,1,2,0,124596.63,0,0,France,1,0.0,0,0.1875,961,0.0
569,0,2,0,134394.78,0,0,France,1,0.0,0,0.08888888888888889,1936,0.0
670,1,1,0,144275.39,0,0,France,0,0.6197617642082672,0,0.2564102564102564,1444,0.0
586,1,2,1,123410.23,0,1,Spain,1,0.0,2,0.13953488372093023,1764,0.0
617,0,1,1,143298.06,0,1,Spain,1,0.0,0,0.021739130434782608,2025,0.0
508,0,1,1,129562.74,0,0,France,0,1.1057263397922907,1,0.11475409836065574,3600,0.0
624,0,2,1,4595.05,0,1,Spain,0,26.034627560622706,2,0.19444444444444445,1225,0.0
654,1,1,1,146715.07,0,0,France,0,0.9062036626253689,1,0.13333333333333333,841,0.0
681,0,2,1,163558.36,0,0,Germany,0,0.6432325242651965,2,0.06666666666666667,1936,105206.7
578,1,2,0,6947.09,0,1,Spain,1,0.0,0,0.13793103448275862,784,0.0
621,0,2,1,9170.54,0,1,Spain,0,9.056413644818644,0,0.23684210526315788,1369,0.0
632,1,1,1,199674.83,0,0,France,0,0.739451940678048,1,0.12195121951219512,1600,0.0
644,1,1,1,157166.79,1,0,France,0,0.46668951698054667,0,0.1111111111111111,1936,0.0
821,1,2,1,46072.52,0,0,France,1,0.0,0,0.06896551724137931,784,0.0
754,0,2,0,3524.69,0,0,France,1,0.0,0,0.05128205128205128,1444,0.0
568,0,1,0,45563.94,0,1,Spain,0,2.5528548923799743,1,0.03571428571428571,729,0.0
584,1,2,0,59103.13,0,0,France,1,0.0,2,0.08823529411764706,1089,0.0
549,0,2,1,189558.44,0,0,France,1,0.0,2,0.26666666666666666,841,0.0
729,0,2,0,45779.9,0,0,France,1,0.0,0,0.1794871794871795,1444,0.0
523,1,1,1,21859.06,0,0,France,0,3.030673749294375,1,0.12903225806451613,3721,0.0
477,0,2,0,162699.7,1,0,Germany,0,0.5880467631669685,0,0.08,576,95675.62
675,1,2,1,8567.18,0,0,Germany,0,10.809371418434253,0,0.046511627906976744,1764,92616.64
782,0,1,1,132943.88,0,1,Spain,1,0.0,0,0.09523809523809523,1681,0.0
616,0,1,1,12916.32,1,1,Spain,1,0.0,1,0.16216216216216217,1296,0.0
738,0,1,1,128799.86,0,1,Spain,0,0.7807862463030139,1,0.21052631578947367,1369,0.0
717,0,1,1,99347.8,1,1,Spain,0,1.915531742708518,0,0.11627906976744186,1764,0.0
526,0,1,1,40980.87,1,0,Germany,0,2.8924107172269102,0,0.25,1225,118536.4
660,1,1,1,40368.65,0,0,France,0,3.1620199828336384,1,0.25,361,0.0
525,1,1,0,94738.54,0,0,France,0,1.7454039781067123,1,0.19444444444444445,1225,0.0
629,1,2,1,88842.8,0,1,Spain,1,0.0,2,0.2,841,0.0
616,0,1,1,136934.91,0,0,Germany,0,0.5714317741781538,0,0.2702702702702703,1296,78249.53
521,0,1,1,109356.53,0,0,Germany,0,1.144813347558234,1,0.0,3721,125193.96
691,0,2,0,199635.93,0,0,France,1,0.0,0,0.3,841,0.0
687,0,1,1,158408.23,0,0,Germany,0,0.9722110889624297,0,0.047619047619047616,1681,154007.21
677,0,2,1,95936.84,0,1,Spain,0,1.3885540887724803,2,0.06818181818181818,1849,0.0
695,1,1,1,126688.83,1,1,Spain,0,1.1540226235997,1,0.015625,3969,0.0
663,0,2,1,150850.29,0,0,France,1,0.0,0,0.32142857142857145,729,0.0
496,1,1,0,27802.0,0,0,France,0,3.271714922850052,1,0.0,900,0.0
747,1,1,1,32430.94,1,1,Spain,1,0.0,0,0.21428571428571427,1681,0.0
546,0,1,1,137332.37,1,0,France,1,0.0,0,0.03773584905660377,2704,0.0
706,1,1,1,28601.68,0,1,Spain,0,3.999165462816771,1,0.057971014492753624,4624,0.0
472,0,2,1,108411.66,0,0,France,1,0.0,0,0.18518518518518517,676,0.0
703,0,2,0,122518.5,0,0,France,1,0.0,2,0.17073170731707318,1600,0.0
850,0,2,1,9015.07,0,0,France,1,0.0,0,0.05128205128205128,1444,0.0
667,1,1,0,94433.08,1,1,Spain,0,1.4535089450757608,1,0.05555555555555555,5041,0.0
559,1,2,1,110371.84,0,0,France,0,1.006226260011068,0,0.2647058823529412,1089,0.0
636,1,1,1,141364.62,1,1,Spain,0,0.8803252870110851,1,0.11475409836065574,3600,0.0
672,0,2,1,16245.25,0,0,France,1,0.0,2,0.22857142857142856,1156,0.0
667,1,1,0,108348.94,1,0,France,1,0.0,1,0.16279069767441862,1764,0.0
648,1,2,0,171668.2,0,0,Germany,0,0.7882043488290269,2,0.20588235294117646,1089,135310.41
497,1,2,1,67364.42,0,0,France,1,0.0,0,0.24242424242424243,1024,0.0
743,0,2,0,107867.38,0,0,France,1,0.0,2,0.08108108108108109,5329,0.0
619,1,2,1,194310.1,0,0,France,1,0.0,0,0.16666666666666666,841,0.0
639,1,2,0,33950.08,0,1,Spain,0,4.105707093853862,0,0.14285714285714285,1156,0.0
540,1,2,0,197588.32,0,1,Spain,1,0.0,0,0.27586206896551724,784,0.0
766,0,1,1,428.23,0,0,France,0,242.89728117792325,1,0.1111111111111111,676,0.0
749,0,2,0,34948.77,0,0,France,1,0.0,2,0.2222222222222222,676,0.0
655,1,1,1,82084.3,0,0,Germany,0,1.3820624399252972,0,0.2727272727272727,1024,113447.01
630,1,2,1,64804.59,0,0,France,1,0.0,0,0.2647058823529412,1089,0.0
778,0,2,1,83556.65,0,0,Germany,0,1.3291868548241843,0,0.11764705882352941,1089,111063.73
757,0,1,0,71926.28,1,0,Germany,0,2.243627452616031,0,0.1935483870967742,900,161378.02
529,0,1,1,122925.44,0,1,Spain,0,0.6733004714038736,1,0.05,1521,0.0
620,1,2,1,13133.88,0,1,Spain,1,0.0,0,0.3,841,0.0
615,0,1,1,62845.64,1,0,France,0,1.6590815356238615,0,0.016129032258064516,3721,0.0
735,0,1,0,28411.23,0,0,France,0,3.2281450628831316,0,0.11538461538461539,625,0.0
705,0,1,0,28640.92,1,1,Spain,0,2.216635616606708,1,0.0625,2209,0.0
644,0,1,0,156787.34,1,1,Spain,0,0.07946502909591364,0,0.1276595744680851,2116,0.0
505,0,2,0,125307.87,0,0,Germany,0,1.275758850909756,2,0.15789473684210525,1369,159863.9
471,1,2,1,131736.23,0,0,Germany,0,0.7939483014786328,0,0.25,529,104592.55
722,0,1,1,128262.14,0,1,Spain,0,1.0298250144195753,1,0.0784313725490196,2500,0.0
577,0,2,1,91366.42,0,1,Spain,1,0.0,0,0.1,1521,0.0
744,1,1,1,82290.81,0,1,Spain,0,1.4661808994114967,0,0.1111111111111111,1936,0.0
573,0,2,1,66190.21,0,0,France,1,0.0,0,0.1935483870967742,900,0.0
653,0,1,0,23920.65,0,0,France,0,3.5019720629638837,1,0.12121212121212122,1024,0.0
660,0,1,0,45438.38,0,0,France,0,3.792430046360668,1,0.1875,961,0.0
787,1,2,1,93360.35,0,0,France,0,1.2605356499236566,2,0.14893617021276595,2116,0.0
617,1,2,0,14496.67,0,0,France,1,0.0,2,0.16666666666666666,1681,0.0
567,1,2,0,168521.72,0,0,France,1,0.0,0,0.125,1521,0.0
682,0,2,1,103318.44,0,1,Spain,1,0.0,2,0.13846153846153847,4096,0.0
684,1,1,1,87219.41,0,0,France,0,1.5577947867935955,1,0.16666666666666666,1225,0.0
447,1,4,1,197490.39,1,0,France,1,0.0,4,0.07142857142857142,1681,0.0
625,0,1,1,126812.63,1,0,Germany,0,1.0133355539148274,0,0.08,2401,128504.76
585,1,2,1,94283.09,0,0,France,1,0.0,0,0.1891891891891892,1296,0.0
516,0,1,1,46857.52,0,0,France,0,1.1999578731893368,0,0.18604651162790697,1764,0.0
732,0,1,1,81491.7,1,0,Germany,0,1.2122852721777533,0,0.13043478260869565,2025,98792.4
628,1,2,1,129107.97,0,0,Germany,0,1.407867478146561,2,0.12195121951219512,1600,181768.32
682,0,1,1,49732.9,0,1,Spain,0,2.034789348914925,1,0.1836734693877551,2304,0.0
746,1,2,0,88728.47,0,0,France,1,0.0,2,0.34615384615384615,625,0.0
655,0,2,1,86981.45,0,0,France,1,0.0,2,0.04918032786885246,3600,0.0
644,0,1,1,3740.93,0,0,France,1,0.0,0,0.225,1521,0.0
778,1,2,0,67949.32,0,0,France,0,2.0465548948113854,0,0.14285714285714285,1156,0.0
617,0,1,1,147636.46,0,0,France,0,0.707869804858469,1,0.05555555555555555,1225,0.0
660,1,1,1,188891.96,1,0,Germany,0,0.6032441865488264,0,0.25,1225,113948.58
537,1,2,0,25482.62,0,0,France,1,0.0,2,0.20833333333333334,2209,0.0
554,0,2,1,18391.93,0,0,France,1,0.0,2,0.25,1521,0.0
806,1,2,0,140168.36,0,0,France,1,0.0,2,0.28125,961,0.0
611,1,2,0,161064.29,0,0,Germany,0,0.7296713028610944,2,0.02631578947368421,1369,117524.72
665,0,1,0,183542.08,0,0,France,0,0.8738538113232055,1,0.13157894736842105,1369,0.0
648,0,2,1,194238.92,0,0,France,1,0.0,0,0.18421052631578946,1369,0.0
692,1,1,0,7900.46,0,0,France,0,15.889155928144925,0,0.03571428571428571,729,0.0
507,1,1,1,51424.29,0,1,Spain,0,1.804242231789067,1,0.1276595744680851,2116,0.0
696,1,2,1,152450.84,1,0,Germany,0,0.63650409204638,0,0.1,2401,97036.22
681,1,2,0,55816.2,0,0,France,1,0.0,0,0.08571428571428572,1156,0.0
687,0,2,1,32909.13,0,0,France,1,0.0,2,0.2222222222222222,676,0.0
641,1,1,1,100637.07,0,1,Spain,0,1.014975048706717,1,0.12195121951219512,1600,0.0
507,0,1,0,142911.99,0,0,France,0,0.7938582769837788,0,0.029411764705882353,1089,0.0
688,0,1,1,26287.21,0,1,Spain,0,5.9221118516627795,0,0.1702127659574468,2116,0.0
535,1,1,0,60775.76,1,0,Germany,0,2.097433953372967,0,0.20512820512820512,1444,127475.24
701,1,2,1,146257.77,0,0,France,1,0.0,2,0.23809523809523808,1681,0.0
488,1,1,1,28332.0,0,0,France,0,3.97949846468782,1,0.22727272727272727,1849,0.0
539,0,2,1,100919.19,0,0,France,1,0.0,2,0.13333333333333333,841,0.0
674,1,1,1,102591.9,1,0,France,0,1.4122729740557096,1,0.15217391304347827,2025,0.0
538,1,2,1,25554.4,0,1,Spain,1,0.0,2,0.1951219512195122,1600,0.0
829,0,1,1,152107.93,1,0,France,0,0.9869666429183349,0,0.30434782608695654,484,0.0
768,1,1,1,69381.05,0,0,France,0,1.0047662183518649,1,0.14545454545454545,2916,0.0
585,0,2,0,101728.46,0,1,Spain,1,0.0,2,0.08888888888888889,1936,0.0
581,1,2,0,89040.61,0,0,France,1,0.0,0,0.09375,961,0.0
682,0,2,1,16910.98,0,0,Germany,0,6.944125998256857,2,0.05555555555555555,1225,117438.92
653,1,1,1,150468.35,0,0,France,0,0.7929571703473165,0,0.20512820512820512,1444,0.0
712,0,1,1,177613.19,0,0,France,0,0.5043042450606001,1,0.03225806451612903,900,0.0
620,0,1,1,120672.09,0,0,Germany,0,0.847343595825714,0,0.22857142857142856,1156,102251.57
709,1,1,0,77142.85,0,0,France,0,1.53669683325372,1,0.20930232558139536,1764,0.0
832,1,1,0,127804.66,1,0,France,1,0.0,1,0.03225806451612903,3721,0.0
635,1,1,0,158344.63,0,1,Spain,0,0.6520997137717031,0,0.0,1444,0.0
749,0,1,1,167179.48,0,1,Spain,0,0.7429636522158568,1,0.022727272727272728,1849,0.0
629,1,2,1,15404.64,0,1,Spain,1,0.0,2,0.09090909090909091,1024,0.0
836,0,1,1,156036.19,0,1,Spain,0,0.963250107234051,1,0.16666666666666666,1681,0.0
542,1,1,0,144725.14,0,1,Spain,0,0.7507553922187103,1,0.22857142857142856,1156,0.0
645,0,1,0,22558.74,0,0,France,0,3.7822213376572598,0,0.17391304347826086,2025,0.0
844,0,2,0,147342.03,0,0,France,1,0.0,0,0.26666666666666666,841,0.0
747,1,3,1,85470.45,1,0,Germany,0,1.5885580506707209,0,0.23684210526315788,1369,135776.36
645,1,1,1,194656.11,0,0,France,0,0.6750908816020129,1,0.14634146341463414,1600,0.0
752,0,2,1,48505.1,0,1,Spain,1,0.0,2,0.08108108108108109,1296,0.0
760,0,2,0,101491.23,0,1,Spain,1,0.0,0,0.14285714285714285,1681,0.0
714,0,2,1,164117.69,0,0,Germany,0,0.6485060903179278,2,0.1956521739130435,2025,106431.97
717,1,1,1,124626.57,0,0,France,0,0.7246049971125971,1,0.17647058823529413,2500,0.0
645,1,2,1,34490.06,0,0,Germany,0,3.4056949829897953,2,0.2413793103448276,784,117466.03
681,1,2,1,90967.37,0,0,France,0,1.636661951841063,2,0.09090909090909091,1024,0.0
681,0,2,0,24208.84,1,0,Germany,0,3.7635837328953845,0,0.08888888888888889,1936,91115.76
679,0,2,0,174873.09,0,0,Germany,0,0.44245473986455053,2,0.21052631578947367,1369,77373.87
528,1,1,1,170262.97,0,1,Spain,0,0.6151911646368871,0,0.2916666666666667,529,0.0
710,0,2,1,112289.06,0,0,France,1,0.0,2,0.09375,961,0.0
733,1,1,1,93783.0,0,0,Germany,0,0.9760567900708009,1,0.125,1521,91538.51
724,0,2,1,150026.79,0,0,France,1,0.0,2,0.18181818181818182,1024,0.0
726,0,1,1,102036.82,0,0,France,0,1.8202539999384542,1,0.0,1156,0.0
520,1,2,1,898.51,0,0,France,0,159.41628219808564,2,0.0967741935483871,900,0.0
556,1,1,1,95124.4,0,0,France,0,1.3236196641485871,1,0.12195121951219512,1600,0.0
579,0,2,0,11514.39,0,0,France,1,0.0,0,0.043478260869565216,2025,0.0
674,1,1,0,27468.72,0,0,France,0,5.6253103417144406,1,0.05405405405405406,1296,0.0
570,0,1,1,37092.43,0,0,France,1,0.0,0,0.0,841,0.0
631,1,1,1,171587.9,0,0,France,0,0.5866043782552368,0,0.15384615384615385,2601,0.0
623,1,1,0,80828.78,0,1,Spain,0,1.0308795842324452,1,0.022222222222222223,1936,0.0
665,1,1,1,169287.99,0,0,France,0,0.6552968388552617,0,0.2222222222222222,1225,0.0
523,0,1,0,13197.44,0,1,Spain,0,8.61318004248987,0,0.21621621621621623,1296,0.0
706,1,2,1,54439.53,0,0,Germany,0,2.1495029530388483,0,0.03125,961,117020.08
619,0,1,1,38186.85,0,0,France,0,3.806446029299895,0,0.18,2401,0.0
593,0,1,1,27274.6,1,0,Germany,0,5.5504436199387,0,0.2,1521,151391.68
608,1,1,1,65758.19,0,1,Spain,0,1.8846848630586843,1,0.11940298507462686,4356,0.0
526,0,2,1,97767.63,0,0,France,1,0.0,0,0.0,1296,0.0
684,1,1,1,115468.84,1,1,Spain,0,0.6087392170977288,1,0.04878048780487805,1600,0.0
604,0,1,1,98293.14,0,0,Germany,0,1.6891286703357902,0,0.23255813953488372,1764,166031.45
636,1,1,0,182059.28,0,0,Germany,0,0.5308314367087649,0,0.16216216216216217,1296,96643.32
669,0,2,0,128538.05,0,1,Spain,1,0.0,2,0.23529411764705882,1089,0.0
624,1,2,1,108841.83,0,0,France,1,0.0,2,0.09722222222222222,5041,0.0
631,1,2,1,18581.84,0,0,France,1,0.0,2,0.06666666666666667,841,0.0
753,1,2,0,146821.42,0,0,France,1,0.0,2,0.08163265306122448,2304,0.0
588,1,2,0,100727.68,0,0,France,1,0.0,0,0.12195121951219512,1600,0.0
729,1,2,1,39356.38,0,0,Germany,0,2.4714068873487007,0,0.14814814814814814,676,97268.1
602,0,2,0,169921.11,1,0,France,1,0.0,0,0.23255813953488372,1764,0.0
689,0,1,1,42364.75,1,0,Germany,0,1.8009078087842183,0,0.017857142857142856,3025,76296.81
486,1,2,1,28823.04,0,1,Spain,1,0.0,0,0.25,729,0.0
809,0,3,0,182436.81,1,0,Germany,0,0.3535338425735323,3,0.13953488372093023,1764,64497.94
562,1,1,1,115700.2,0,0,France,1,0.0,0,0.1282051282051282,1444,0.0
763,0,2,1,16725.53,0,1,Spain,1,0.0,0,0.24242424242424243,1024,0.0
669,1,2,1,56875.76,0,0,France,1,0.0,2,0.08620689655172414,3249,0.0
709,1,2,1,56214.09,0,0,France,1,0.0,0,0.2,1521,0.0
554,0,2,1,193412.05,0,1,Spain,1,0.0,2,0.08695652173913043,2025,0.0
699,1,2,0,83263.04,0,0,France,1,0.0,0,0.2631578947368421,1369,0.0
732,1,1,0,13404.4,0,1,Spain,0,10.014598594596208,1,0.0,2916,0.0
625,0,1,1,184474.15,1,0,France,1,0.0,1,0.06521739130434782,2025,0.0
599,1,1,1,121124.53,0,0,France,0,0.870532248651461,1,0.2903225806451613,900,0.0
584,0,1,0,152567.75,1,1,Spain,1,0.0,1,0.0196078431372549,2500,0.0
499,1,2,1,10722.54,0,0,France,1,0.0,0,0.2777777777777778,1225,0.0
526,1,2,0,58010.98,0,1,Spain,1,0.0,0,0.05128205128205128,1444,0.0
625,0,2,1,163440.8,1,0,Germany,0,0.5270834021651745,0,0.1388888888888889,1225,86147.46
537,0,1,1,102606.92,0,1,Spain,0,0.9447522179574442,1,0.02564102564102564,1444,0.0
696,1,1,1,80591.18,0,1,Spain,0,1.3246769103404328,1,0.020833333333333332,2209,0.0
679,0,2,1,177362.45,0,0,France,0,0.6344523068309733,0,0.2647058823529412,1089,0.0
684,1,1,1,120257.7,1,0,France,0,0.9692735743858865,0,0.03278688524590164,3600,0.0
850,1,1,1,180622.02,0,0,France,1,0.0,1,0.12121212121212122,1024,0.0
495,0,2,0,130404.53,0,1,Spain,1,0.0,0,0.16279069767441862,1764,0.0
537,0,1,0,147797.54,0,1,Spain,0,0.959324632029518,1,0.15384615384615385,1444,0.0
850,1,1,0,57844.26,0,0,France,0,2.358305935525227,1,0.07142857142857142,1681,0.0
513,1,2,1,162523.66,0,0,France,1,0.0,0,0.16129032258064516,900,0.0
618,0,2,1,54495.82,0,0,Germany,0,2.4450145898421227,2,0.024390243902439025,1600,133245.52
802,0,2,0,169183.66,0,0,Germany,0,0.5364413062035294,2,0.09523809523809523,1681,90757.64
547,1,1,0,80262.91,0,0,France,0,1.150583867643627,1,0.022727272727272728,1849,0.0
613,1,1,0,8751.59,0,0,Germany,0,9.000591824819853,1,0.12857142857142856,4761,78778.49
592,0,2,1,102628.98,0,0,Germany,0,0.9952640544215248,2,0.17142857142857143,1156,102143.93
546,1,1,1,94823.95,0,0,France,1,0.0,1,0.16666666666666666,841,0.0
721,1,1,0,90821.66,0,0,Germany,0,1.0840862841938346,0,0.10526315789473684,1369,98459.6
671,0,2,1,153194.32,1,0,Germany,0,0.7480891713924419,0,0.14583333333333334,2209,114603.76
624,1,2,1,87310.59,0,1,Spain,1,0.0,0,0.05555555555555555,1225,0.0
751,0,1,1,146411.41,1,0,Germany,0,1.0113540921838524,0,0.1346153846153846,2601,148074.79
636,1,3,1,74048.1,1,1,Spain,1,0.0,3,0.02702702702702703,1296,0.0
607,0,1,1,23386.77,1,1,Spain,0,4.617996499880065,1,0.12698412698412698,3844,0.0
509,0,2,1,92898.17,0,0,Germany,0,1.1594567529505377,2,0.0,841,107712.57
653,1,2,1,45956.05,0,1,Spain,1,0.0,2,0.25,1225,0.0
709,0,3,1,71738.56,0,1,Spain,1,0.0,0,0.21052631578947367,1369,0.0
559,1,1,1,103560.98,0,0,France,0,1.403058535574542,0,0.2727272727272727,1024,0.0
684,1,2,1,52367.29,0,0,Germany,0,2.6442797731222463,2,0.10526315789473684,1369,138476.41
635,0,1,1,152916.05,1,0,France,0,0.8335993926118769,1,0.2857142857142857,729,0.0
709,1,1,0,4410.77,0,0,France,0,35.48499355134107,1,0.2222222222222222,676,0.0
656,0,1,1,74771.22,1,0,Germany,0,1.2985152774653475,0,0.18,2401,97092.87
793,1,2,1,193817.63,1,0,France,1,0.0,0,0.06060606060606061,1024,0.0
609,1,1,1,26793.82,0,1,Spain,0,4.8260368981765875,1,0.13157894736842105,1369,0.0
618,0,2,1,32526.64,0,0,Germany,0,3.0839956418602767,2,0.3333333333333333,841,100315.1
850,0,1,1,824.0,0,0,France,0,99.01208484848485,0,0.16666666666666666,1225,0.0
669,1,1,0,85250.77,1,1,Spain,0,1.0419435279760174,0,0.057692307692307696,2601,0.0
594,1,2,1,83508.93,0,0,Germany,0,1.8212497603578404,2,0.0,1600,152092.44
616,1,2,1,173599.38,0,1,Spain,1,0.0,2,0.05555555555555555,5041,0.0
676,0,1,1,79342.31,1,0,France,1,0.0,0,0.02,2401,0.0
608,0,1,0,57600.66,0,1,Spain,0,1.777843902415312,1,0.23076923076923078,1444,0.0
710,1,2,1,56191.99,0,0,France,0,1.9420742694062019,2,0.18181818181818182,441,0.0
695,1,2,1,6770.44,0,0,France,1,0.0,2,0.16666666666666666,841,0.0
530,1,1,0,101694.67,0,0,Germany,0,0.7398769288800595,1,0.2647058823529412,1089,75242.28
509,1,2,1,69113.14,0,1,Spain,1,0.0,0,0.03333333333333333,841,0.0
517,0,1,0,172674.36,1,0,France,1,0.0,0,0.08695652173913043,2025,0.0
758,1,2,1,26606.28,0,0,Germany,0,4.8536543382111965,2,0.0,1089,129142.54
665,1,1,0,53353.36,0,0,France,1,0.0,0,0.038461538461538464,2601,0.0
631,0,1,1,63747.51,0,0,Germany,0,2.182481127794203,1,0.2608695652173913,484,139129.92
576,1,2,0,190112.05,0,1,Spain,1,0.0,2,0.08823529411764706,1089,0.0
544,1,1,0,110317.39,0,1,Spain,0,0.6026494766647701,1,0.13043478260869565,484,0.0
596,1,3,1,148623.43,1,0,Germany,0,0.4197764122627754,0,0.12195121951219512,1600,62389.03
481,0,2,1,125253.46,0,0,France,1,0.0,2,0.14285714285714285,1156,0.0
498,1,1,1,101954.78,1,0,France,0,0.9009558849924938,0,0.02127659574468085,2116,0.0
512,1,2,1,168462.26,0,1,Spain,1,0.0,0,0.1875,961,0.0
594,0,1,1,26215.85,1,0,France,1,0.0,0,0.12280701754385964,3136,0.0
570,0,1,1,97045.32,1,0,France,0,1.8153549768811428,0,0.3225806451612903,900,0.0
721,1,1,0,53534.8,0,1,Spain,1,0.0,1,0.1794871794871795,1444,0.0
453,0,2,1,8949.2,0,0,France,0,14.729811624321243,0,0.10526315789473684,1369,0.0
562,1,1,1,163116.75,0,0,France,0,0.5661429243598567,1,0.061224489795918366,2304,0.0
682,1,2,1,140745.91,0,0,France,1,0.0,2,0.0975609756097561,1600,0.0
748,1,1,0,171515.84,0,0,France,0,0.5556137228274495,0,0.07317073170731707,1600,0.0
729,0,2,0,150803.44,0,0,France,1,0.0,0,0.2727272727272727,1024,0.0
663,1,1,1,76884.05,0,0,France,1,0.0,0,0.1,1521,0.0
735,0,2,0,170454.93,1,0,France,0,0.7265535437810817,2,0.14814814814814814,2809,0.0
627,1,2,1,143104.3,0,0,Germany,0,1.0022433830193571,2,0.047619047619047616,3844,143426.34
713,1,1,1,55701.62,0,0,France,1,0.0,1,0.10638297872340426,2116,0.0
562,1,1,0,186370.3,0,0,Germany,0,0.6047508387825808,1,0.0625,961,112708.2
632,1,1,1,24275.32,0,0,France,0,4.1197969873522835,0,0.045454545454545456,1849,0.0
479,0,1,0,50774.81,1,0,France,0,4.099698852662321,0,0.058823529411764705,1089,0.0
658,1,2,0,154279.87,0,1,Spain,1,0.0,2,0.3181818181818182,441,0.0
598,0,1,1,68462.59,1,0,France,1,0.0,0,0.21951219512195122,1600,0.0
597,1,2,1,91036.74,0,0,France,1,0.0,2,0.1,361,0.0
512,0,2,1,83681.97,0,0,France,0,1.454122744448482,2,0.17647058823529413,1089,0.0
704,1,1,1,199484.96,0,0,France,0,0.5590620011553695,0,0.05,1521,0.0
474,1,2,0,152491.22,0,0,France,1,0.0,0,0.2222222222222222,676,0.0
604,1,1,1,134875.37,0,0,Germany,0,0.8418546554893196,1,0.2702702702702703,1296,113546.3
683,1,2,1,184366.14,0,0,France,0,0.5190541004215827,2,0.14285714285714285,1681,0.0
537,1,2,1,189839.93,0,0,France,0,0.4686202812006873,2,0.0,784,0.0
794,1,2,0,175643.44,0,1,Spain,0,0.8248501347381106,2,0.0,961,0.0
732,1,1,0,3268.17,1,0,France,0,41.77697091310638,1,0.16071428571428573,3025,0.0
495,0,1,1,47089.72,0,0,France,0,1.3398183336334633,1,0.05128205128205128,1444,0.0
552,1,2,1,46562.02,0,0,Germany,0,2.840690316049088,2,0.2564102564102564,1444,132271.12
602,0,2,1,62487.97,0,0,France,0,1.4212812277110662,2,0.1,841,0.0
607,1,1,0,181598.25,0,0,Germany,0,0.49887072771500984,1,0.12195121951219512,1600,90594.55
